Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime
04/07/2004,13:00:00,-200.0,884.0,150.0,,703.0,34.0,1076.0,46.0,1394.0,488.0,-200.0,-200.0,-200.0,2004-07-04 13:00:00
04/07/2004,14:00:00,-200.0,809.0,150.0,,664.0,28.0,1185.0,40.0,1270.0,427.0,-200.0,-200.0,-200.0,2004-07-04 14:00:00
04/07/2004,15:00:00,-200.0,852.0,150.0,,718.0,32.0,1109.0,47.0,1307.0,468.0,-200.0,-200.0,-200.0,2004-07-04 15:00:00
04/07/2004,16:00:00,-200.0,872.0,150.0,,708.0,39.0,1106.0,56.0,1331.0,489.0,-200.0,-200.0,-200.0,2004-07-04 16:00:00
04/07/2004,17:00:00,-200.0,839.0,150.0,,752.0,52.0,1102.0,64.0,1298.0,515.0,-200.0,-200.0,-200.0,2004-07-04 17:00:00
04/07/2004,18:00:00,-200.0,854.0,150.0,,788.0,60.0,1064.0,71.0,1310.0,562.0,-200.0,-200.0,-200.0,2004-07-04 18:00:00
04/07/2004,19:00:00,-200.0,971.0,150.0,,942.0,104.0,900.0,103.0,1541.0,776.0,-200.0,-200.0,-200.0,2004-07-04 19:00:00
04/07/2004,20:00:00,-200.0,985.0,150.0,,944.0,102.0,866.0,97.0,1541.0,833.0,-200.0,-200.0,-200.0,2004-07-04 20:00:00
04/07/2004,21:00:00,-200.0,1027.0,150.0,,981.0,120.0,817.0,108.0,1631.0,1023.0,-200.0,-200.0,-200.0,2004-07-04 21:00:00
04/07/2004,22:00:00,-200.0,1012.0,150.0,,876.0,89.0,853.0,87.0,1580.0,967.0,-200.0,-200.0,-200.0,2004-07-04 22:00:00
04/07/2004,23:00:00,-200.0,1086.0,150.0,,973.0,121.0,766.0,104.0,1656.0,1089.0,-200.0,-200.0,-200.0,2004-07-04 23:00:00
05/07/2004,00:00:00,-200.0,1025.0,150.0,,939.0,107.0,790.0,93.0,1635.0,1103.0,-200.0,-200.0,-200.0,2004-07-05 00:00:00
05/07/2004,01:00:00,-200.0,848.0,150.0,,692.0,41.0,1034.0,55.0,1412.0,734.0,-200.0,-200.0,-200.0,2004-07-05 01:00:00
05/07/2004,02:00:00,-200.0,839.0,150.0,,652.0,34.0,1075.0,49.0,1405.0,671.0,-200.0,-200.0,-200.0,2004-07-05 02:00:00
05/07/2004,03:00:00,-200.0,814.0,150.0,,618.0,180.0,1097.0,109.0,1400.0,696.0,-200.0,-200.0,-200.0,2004-07-05 03:00:00
05/07/2004,04:00:00,-200.0,816.0,150.0,,624.0,41.0,1073.0,56.0,1422.0,729.0,-200.0,-200.0,-200.0,2004-07-05 04:00:00
05/07/2004,05:00:00,-200.0,799.0,150.0,,613.0,38.0,1120.0,43.0,1387.0,641.0,-200.0,-200.0,-200.0,2004-07-05 05:00:00
05/07/2004,06:00:00,-200.0,879.0,150.0,,792.0,59.0,906.0,57.0,1521.0,825.0,-200.0,-200.0,-200.0,2004-07-05 06:00:00
05/07/2004,07:00:00,2.0,1104.0,150.0,,1125.0,165.0,697.0,80.0,1815.0,1179.0,-200.0,-200.0,-200.0,2004-07-05 07:00:00
05/07/2004,08:00:00,-200.0,1344.0,150.0,,1496.0,287.0,519.0,134.0,2311.0,1651.0,-200.0,-200.0,-200.0,2004-07-05 08:00:00
05/07/2004,09:00:00,-200.0,1226.0,150.0,,1272.0,317.0,632.0,157.0,1901.0,1474.0,-200.0,-200.0,-200.0,2004-07-05 09:00:00
05/07/2004,10:00:00,-200.0,1157.0,150.0,,1176.0,330.0,691.0,175.0,1779.0,1370.0,-200.0,-200.0,-200.0,2004-07-05 10:00:00
05/07/2004,11:00:00,-200.0,1059.0,150.0,,1060.0,204.0,798.0,147.0,1638.0,1141.0,-200.0,-200.0,-200.0,2004-07-05 11:00:00
05/07/2004,12:00:00,-200.0,1076.0,150.0,,1057.0,189.0,778.0,140.0,1633.0,1076.0,-200.0,-200.0,-200.0,2004-07-05 12:00:00
05/07/2004,13:00:00,-200.0,1066.0,150.0,,1041.0,165.0,783.0,137.0,1641.0,1036.0,-200.0,-200.0,-200.0,2004-07-05 13:00:00
05/07/2004,14:00:00,-200.0,1049.0,150.0,,994.0,139.0,813.0,123.0,1580.0,881.0,-200.0,-200.0,-200.0,2004-07-05 14:00:00
05/07/2004,15:00:00,2.0,1097.0,150.0,,1074.0,156.0,776.0,138.0,1671.0,960.0,-200.0,-200.0,-200.0,2004-07-05 15:00:00
05/07/2004,16:00:00,-200.0,1087.0,150.0,,1018.0,130.0,791.0,132.0,1624.0,883.0,-200.0,-200.0,-200.0,2004-07-05 16:00:00
05/07/2004,17:00:00,3.0,1269.0,150.0,,1269.0,173.0,633.0,174.0,1942.0,1221.0,-200.0,-200.0,-200.0,2004-07-05 17:00:00
05/07/2004,18:00:00,-200.0,1328.0,150.0,,1405.0,302.0,584.0,203.0,2072.0,1518.0,-200.0,-200.0,-200.0,2004-07-05 18:00:00
05/07/2004,19:00:00,-200.0,1200.0,150.0,,1270.0,239.0,654.0,176.0,1906.0,1264.0,-200.0,-200.0,-200.0,2004-07-05 19:00:00
05/07/2004,20:00:00,-200.0,1098.0,150.0,,1105.0,139.0,732.0,125.0,1768.0,1061.0,-200.0,-200.0,-200.0,2004-07-05 20:00:00
05/07/2004,21:00:00,-200.0,1058.0,150.0,,1004.0,92.0,776.0,98.0,1684.0,947.0,-200.0,-200.0,-200.0,2004-07-05 21:00:00
05/07/2004,22:00:00,-200.0,1081.0,150.0,,1025.0,104.0,738.0,103.0,1757.0,1059.0,-200.0,-200.0,-200.0,2004-07-05 22:00:00
05/07/2004,23:00:00,-200.0,1062.0,150.0,,962.0,108.0,776.0,104.0,1674.0,1030.0,-200.0,-200.0,-200.0,2004-07-05 23:00:00
06/07/2004,00:00:00,-200.0,1078.0,150.0,,971.0,107.0,752.0,105.0,1694.0,1065.0,-200.0,-200.0,-200.0,2004-07-06 00:00:00
06/07/2004,01:00:00,-200.0,917.0,150.0,,761.0,55.0,931.0,75.0,1497.0,893.0,-200.0,-200.0,-200.0,2004-07-06 01:00:00
06/07/2004,02:00:00,-200.0,881.0,150.0,,718.0,43.0,965.0,60.0,1510.0,837.0,-200.0,-200.0,-200.0,2004-07-06 02:00:00
06/07/2004,03:00:00,-200.0,865.0,150.0,,671.0,180.0,1012.0,109.0,1477.0,807.0,-200.0,-200.0,-200.0,2004-07-06 03:00:00
06/07/2004,04:00:00,-200.0,829.0,150.0,,602.0,23.0,1123.0,36.0,1410.0,596.0,-200.0,-200.0,-200.0,2004-07-06 04:00:00
06/07/2004,05:00:00,-200.0,913.0,150.0,,743.0,65.0,931.0,66.0,1540.0,884.0,-200.0,-200.0,-200.0,2004-07-06 05:00:00
06/07/2004,06:00:00,-200.0,1077.0,150.0,,985.0,165.0,742.0,97.0,1780.0,1170.0,-200.0,-200.0,-200.0,2004-07-06 06:00:00
06/07/2004,07:00:00,-200.0,1337.0,150.0,,1386.0,274.0,565.0,115.0,2196.0,1596.0,-200.0,-200.0,-200.0,2004-07-06 07:00:00
06/07/2004,08:00:00,-200.0,1467.0,150.0,,1575.0,369.0,472.0,145.0,2460.0,1873.0,-200.0,-200.0,-200.0,2004-07-06 08:00:00
06/07/2004,09:00:00,-200.0,1257.0,150.0,,1227.0,308.0,611.0,162.0,1954.0,1608.0,-200.0,-200.0,-200.0,2004-07-06 09:00:00
06/07/2004,10:00:00,-200.0,1227.0,150.0,,1125.0,227.0,675.0,147.0,1835.0,1470.0,-200.0,-200.0,-200.0,2004-07-06 10:00:00
06/07/2004,11:00:00,-200.0,1188.0,150.0,,1108.0,178.0,693.0,132.0,1818.0,1275.0,-200.0,-200.0,-200.0,2004-07-06 11:00:00
06/07/2004,12:00:00,-200.0,1301.0,150.0,,1276.0,267.0,631.0,179.0,1953.0,1407.0,-200.0,-200.0,-200.0,2004-07-06 12:00:00
06/07/2004,13:00:00,-200.0,1201.0,150.0,,1278.0,278.0,657.0,174.0,1892.0,1302.0,-200.0,-200.0,-200.0,2004-07-06 13:00:00
06/07/2004,14:00:00,-200.0,1058.0,150.0,,1026.0,165.0,794.0,132.0,1622.0,931.0,-200.0,-200.0,-200.0,2004-07-06 14:00:00
06/07/2004,15:00:00,2.0,1037.0,150.0,,1075.0,172.0,789.0,151.0,1604.0,917.0,-200.0,-200.0,-200.0,2004-07-06 15:00:00
06/07/2004,16:00:00,-200.0,1055.0,150.0,,1157.0,216.0,762.0,168.0,1674.0,985.0,-200.0,-200.0,-200.0,2004-07-06 16:00:00
06/07/2004,17:00:00,-200.0,1179.0,150.0,,1364.0,306.0,661.0,192.0,1845.0,1265.0,-200.0,-200.0,-200.0,2004-07-06 17:00:00
06/07/2004,18:00:00,-200.0,1298.0,150.0,,1430.0,317.0,632.0,194.0,1946.0,2475.0,-200.0,-200.0,-200.0,2004-07-06 18:00:00
06/07/2004,19:00:00,-200.0,1213.0,150.0,,1327.0,251.0,654.0,155.0,1864.0,2021.0,-200.0,-200.0,-200.0,2004-07-06 19:00:00
06/07/2004,20:00:00,4.0,1233.0,150.0,,1398.0,230.0,613.0,159.0,1975.0,1834.0,-200.0,-200.0,-200.0,2004-07-06 20:00:00
06/07/2004,21:00:00,-200.0,1086.0,150.0,,1145.0,154.0,737.0,125.0,1717.0,1426.0,-200.0,-200.0,-200.0,2004-07-06 21:00:00
06/07/2004,22:00:00,-200.0,1056.0,150.0,,1078.0,137.0,765.0,108.0,1668.0,1272.0,-200.0,-200.0,-200.0,2004-07-06 22:00:00
06/07/2004,23:00:00,-200.0,1138.0,150.0,,1128.0,133.0,681.0,110.0,1737.0,1490.0,-200.0,-200.0,-200.0,2004-07-06 23:00:00
07/07/2004,00:00:00,-200.0,1112.0,150.0,,1128.0,117.0,675.0,99.0,1771.0,1440.0,-200.0,-200.0,-200.0,2004-07-07 00:00:00
07/07/2004,01:00:00,-200.0,992.0,150.0,,948.0,106.0,773.0,95.0,1609.0,1271.0,-200.0,-200.0,-200.0,2004-07-07 01:00:00
07/07/2004,02:00:00,-200.0,895.0,150.0,,767.0,55.0,931.0,69.0,1463.0,985.0,-200.0,-200.0,-200.0,2004-07-07 02:00:00
07/07/2004,03:00:00,-200.0,843.0,150.0,,655.0,180.0,1046.0,109.0,1377.0,826.0,-200.0,-200.0,-200.0,2004-07-07 03:00:00
07/07/2004,04:00:00,-200.0,828.0,150.0,,626.0,27.0,1073.0,45.0,1362.0,754.0,-200.0,-200.0,-200.0,2004-07-07 04:00:00
07/07/2004,05:00:00,-200.0,894.0,150.0,,709.0,46.0,997.0,53.0,1432.0,853.0,-200.0,-200.0,-200.0,2004-07-07 05:00:00
07/07/2004,06:00:00,-200.0,1072.0,150.0,,976.0,144.0,740.0,88.0,1673.0,1340.0,-200.0,-200.0,-200.0,2004-07-07 06:00:00
07/07/2004,07:00:00,-200.0,1425.0,150.0,,1486.0,392.0,512.0,136.0,2305.0,1869.0,-200.0,-200.0,-200.0,2004-07-07 07:00:00
07/07/2004,08:00:00,-200.0,1428.0,150.0,,1500.0,358.0,496.0,141.0,2275.0,2021.0,-200.0,-200.0,-200.0,2004-07-07 08:00:00
07/07/2004,09:00:00,4.0,1359.0,150.0,,1415.0,381.0,572.0,189.0,2081.0,1902.0,-200.0,-200.0,-200.0,2004-07-07 09:00:00
07/07/2004,10:00:00,-200.0,1182.0,150.0,,1122.0,261.0,730.0,166.0,1707.0,1527.0,-200.0,-200.0,-200.0,2004-07-07 10:00:00
07/07/2004,11:00:00,2.0,1117.0,150.0,,1045.0,207.0,761.0,154.0,1623.0,1260.0,-200.0,-200.0,-200.0,2004-07-07 11:00:00
07/07/2004,12:00:00,2.0,1119.0,150.0,,1088.0,155.0,741.0,149.0,1640.0,1124.0,-200.0,-200.0,-200.0,2004-07-07 12:00:00
07/07/2004,13:00:00,-200.0,1068.0,150.0,,1152.0,193.0,739.0,142.0,1683.0,1309.0,-200.0,-200.0,-200.0,2004-07-07 13:00:00
07/07/2004,14:00:00,-200.0,1090.0,150.0,,1120.0,195.0,743.0,130.0,1629.0,1283.0,-200.0,-200.0,-200.0,2004-07-07 14:00:00
07/07/2004,15:00:00,-200.0,1056.0,150.0,,1024.0,159.0,792.0,121.0,1555.0,1068.0,-200.0,-200.0,-200.0,2004-07-07 15:00:00
07/07/2004,16:00:00,-200.0,1098.0,150.0,,1007.0,120.0,799.0,116.0,1546.0,937.0,-200.0,-200.0,-200.0,2004-07-07 16:00:00
07/07/2004,17:00:00,-200.0,1318.0,150.0,,1339.0,228.0,635.0,177.0,1925.0,1416.0,-200.0,-200.0,-200.0,2004-07-07 17:00:00
07/07/2004,18:00:00,-200.0,1348.0,150.0,,1347.0,348.0,599.0,233.0,1903.0,1611.0,-200.0,-200.0,-200.0,2004-07-07 18:00:00
07/07/2004,19:00:00,-200.0,1502.0,150.0,,1546.0,337.0,538.0,223.0,2199.0,1919.0,-200.0,-200.0,-200.0,2004-07-07 19:00:00
07/07/2004,20:00:00,-200.0,1373.0,150.0,,1364.0,282.0,597.0,184.0,2005.0,1745.0,-200.0,-200.0,-200.0,2004-07-07 20:00:00
07/07/2004,21:00:00,-200.0,1397.0,150.0,,1346.0,228.0,580.0,165.0,2017.0,1837.0,-200.0,-200.0,-200.0,2004-07-07 21:00:00
07/07/2004,22:00:00,-200.0,1286.0,150.0,,1214.0,168.0,620.0,132.0,1880.0,1759.0,-200.0,-200.0,-200.0,2004-07-07 22:00:00
07/07/2004,23:00:00,-200.0,1222.0,150.0,,1161.0,173.0,661.0,122.0,1827.0,1593.0,-200.0,-200.0,-200.0,2004-07-07 23:00:00
08/07/2004,00:00:00,-200.0,1069.0,150.0,,983.0,87.0,749.0,88.0,1627.0,1357.0,-200.0,-200.0,-200.0,2004-07-08 00:00:00
08/07/2004,01:00:00,-200.0,1011.0,150.0,,864.0,65.0,809.0,79.0,1532.0,1231.0,-200.0,-200.0,-200.0,2004-07-08 01:00:00
08/07/2004,02:00:00,-200.0,962.0,150.0,,803.0,43.0,853.0,60.0,1507.0,1066.0,-200.0,-200.0,-200.0,2004-07-08 02:00:00
08/07/2004,03:00:00,-200.0,919.0,150.0,,723.0,180.0,910.0,109.0,1443.0,992.0,-200.0,-200.0,-200.0,2004-07-08 03:00:00
08/07/2004,04:00:00,-200.0,969.0,150.0,,769.0,43.0,866.0,60.0,1485.0,1063.0,-200.0,-200.0,-200.0,2004-07-08 04:00:00
08/07/2004,05:00:00,-200.0,986.0,150.0,,784.0,66.0,839.0,74.0,1503.0,1204.0,-200.0,-200.0,-200.0,2004-07-08 05:00:00
08/07/2004,06:00:00,-200.0,990.0,150.0,,821.0,57.0,848.0,62.0,1511.0,1079.0,-200.0,-200.0,-200.0,2004-07-08 06:00:00
08/07/2004,07:00:00,-200.0,1296.0,150.0,,1208.0,231.0,603.0,115.0,1914.0,1593.0,-200.0,-200.0,-200.0,2004-07-08 07:00:00
08/07/2004,08:00:00,-200.0,1371.0,150.0,,1384.0,219.0,545.0,119.0,2082.0,1745.0,-200.0,-200.0,-200.0,2004-07-08 08:00:00
08/07/2004,09:00:00,3.0,1385.0,150.0,,1240.0,288.0,596.0,155.0,1919.0,1847.0,-200.0,-200.0,-200.0,2004-07-08 09:00:00
08/07/2004,10:00:00,-200.0,1381.0,150.0,,1227.0,312.0,595.0,162.0,1903.0,1845.0,-200.0,-200.0,-200.0,2004-07-08 10:00:00
08/07/2004,11:00:00,-200.0,1396.0,150.0,,1306.0,361.0,587.0,189.0,1934.0,1886.0,-200.0,-200.0,-200.0,2004-07-08 11:00:00
08/07/2004,12:00:00,-200.0,1070.0,150.0,,1000.0,147.0,801.0,115.0,1538.0,1039.0,-200.0,-200.0,-200.0,2004-07-08 12:00:00
08/07/2004,13:00:00,-200.0,1076.0,150.0,,972.0,111.0,819.0,109.0,1525.0,923.0,-200.0,-200.0,-200.0,2004-07-08 13:00:00
08/07/2004,14:00:00,-200.0,1126.0,150.0,,1004.0,98.0,788.0,108.0,1609.0,926.0,-200.0,-200.0,-200.0,2004-07-08 14:00:00
08/07/2004,15:00:00,-200.0,1225.0,150.0,,1196.0,156.0,673.0,145.0,1775.0,1277.0,-200.0,-200.0,-200.0,2004-07-08 15:00:00
08/07/2004,16:00:00,-200.0,1202.0,150.0,,1206.0,213.0,671.0,167.0,1807.0,1301.0,-200.0,-200.0,-200.0,2004-07-08 16:00:00
08/07/2004,17:00:00,-200.0,1308.0,150.0,,1310.0,250.0,628.0,200.0,1891.0,1385.0,-200.0,-200.0,-200.0,2004-07-08 17:00:00
08/07/2004,18:00:00,-200.0,1440.0,150.0,,1281.0,253.0,580.0,178.0,2021.0,1474.0,-200.0,-200.0,-200.0,2004-07-08 18:00:00
08/07/2004,19:00:00,-200.0,1611.0,150.0,,1552.0,317.0,487.0,206.0,2371.0,1948.0,-200.0,-200.0,-200.0,2004-07-08 19:00:00
08/07/2004,20:00:00,-200.0,1387.0,150.0,,1419.0,309.0,559.0,192.0,2113.0,1677.0,-200.0,-200.0,-200.0,2004-07-08 20:00:00
08/07/2004,21:00:00,-200.0,1268.0,150.0,,1206.0,201.0,648.0,137.0,1900.0,1434.0,-200.0,-200.0,-200.0,2004-07-08 21:00:00
08/07/2004,22:00:00,-200.0,1237.0,150.0,,1175.0,173.0,660.0,128.0,1834.0,1424.0,-200.0,-200.0,-200.0,2004-07-08 22:00:00
08/07/2004,23:00:00,-200.0,1302.0,150.0,,1198.0,156.0,628.0,121.0,1934.0,1504.0,-200.0,-200.0,-200.0,2004-07-08 23:00:00
09/07/2004,00:00:00,-200.0,1347.0,150.0,,1282.0,190.0,575.0,136.0,1996.0,1661.0,-200.0,-200.0,-200.0,2004-07-09 00:00:00
09/07/2004,01:00:00,-200.0,1355.0,150.0,,1198.0,129.0,564.0,109.0,1905.0,1714.0,-200.0,-200.0,-200.0,2004-07-09 01:00:00
09/07/2004,02:00:00,1.0,1023.0,150.0,,822.0,65.0,823.0,74.0,1585.0,1050.0,-200.0,-200.0,-200.0,2004-07-09 02:00:00
09/07/2004,03:00:00,-200.0,903.0,150.0,,631.0,180.0,1070.0,109.0,1458.0,550.0,-200.0,-200.0,-200.0,2004-07-09 03:00:00
09/07/2004,04:00:00,-200.0,876.0,150.0,,605.0,29.0,1144.0,40.0,1432.0,456.0,-200.0,-200.0,-200.0,2004-07-09 04:00:00
09/07/2004,05:00:00,-200.0,932.0,150.0,,707.0,58.0,1011.0,61.0,1509.0,554.0,-200.0,-200.0,-200.0,2004-07-09 05:00:00
09/07/2004,06:00:00,1.0,1020.0,150.0,,866.0,92.0,847.0,83.0,1636.0,744.0,-200.0,-200.0,-200.0,2004-07-09 06:00:00
09/07/2004,07:00:00,-200.0,1264.0,150.0,,1241.0,228.0,609.0,129.0,1989.0,1280.0,-200.0,-200.0,-200.0,2004-07-09 07:00:00
09/07/2004,08:00:00,-200.0,1179.0,150.0,,1153.0,172.0,654.0,109.0,1877.0,1096.0,-200.0,-200.0,-200.0,2004-07-09 08:00:00
09/07/2004,09:00:00,-200.0,1079.0,150.0,,966.0,154.0,785.0,115.0,1640.0,927.0,-200.0,-200.0,-200.0,2004-07-09 09:00:00
09/07/2004,10:00:00,-200.0,1036.0,150.0,,955.0,166.0,829.0,130.0,1527.0,840.0,-200.0,-200.0,-200.0,2004-07-09 10:00:00
09/07/2004,11:00:00,-200.0,1002.0,150.0,,964.0,149.0,828.0,137.0,1546.0,786.0,-200.0,-200.0,-200.0,2004-07-09 11:00:00
09/07/2004,12:00:00,-200.0,995.0,150.0,,959.0,111.0,856.0,116.0,1544.0,690.0,-200.0,-200.0,-200.0,2004-07-09 12:00:00
09/07/2004,13:00:00,-200.0,1008.0,150.0,,962.0,145.0,845.0,129.0,1545.0,742.0,-200.0,-200.0,-200.0,2004-07-09 13:00:00
09/07/2004,14:00:00,-200.0,978.0,150.0,,962.0,105.0,846.0,117.0,1527.0,680.0,-200.0,-200.0,-200.0,2004-07-09 14:00:00
09/07/2004,15:00:00,-200.0,989.0,150.0,,990.0,113.0,822.0,138.0,1577.0,705.0,-200.0,-200.0,-200.0,2004-07-09 15:00:00
09/07/2004,16:00:00,-200.0,961.0,150.0,,985.0,115.0,845.0,139.0,1554.0,677.0,-200.0,-200.0,-200.0,2004-07-09 16:00:00
09/07/2004,17:00:00,-200.0,1009.0,150.0,,1116.0,202.0,779.0,180.0,1602.0,877.0,-200.0,-200.0,-200.0,2004-07-09 17:00:00
09/07/2004,18:00:00,-200.0,970.0,150.0,,1117.0,180.0,786.0,162.0,1579.0,844.0,-200.0,-200.0,-200.0,2004-07-09 18:00:00
09/07/2004,19:00:00,-200.0,1097.0,150.0,,1199.0,190.0,699.0,158.0,1738.0,1006.0,-200.0,-200.0,-200.0,2004-07-09 19:00:00
09/07/2004,20:00:00,-200.0,1065.0,150.0,,1105.0,207.0,723.0,162.0,1672.0,987.0,-200.0,-200.0,-200.0,2004-07-09 20:00:00
09/07/2004,21:00:00,-200.0,1036.0,150.0,,986.0,113.0,776.0,112.0,1614.0,868.0,-200.0,-200.0,-200.0,2004-07-09 21:00:00
09/07/2004,22:00:00,-200.0,1049.0,150.0,,958.0,98.0,794.0,104.0,1648.0,861.0,-200.0,-200.0,-200.0,2004-07-09 22:00:00
09/07/2004,23:00:00,-200.0,1147.0,150.0,,1043.0,152.0,727.0,125.0,1719.0,1042.0,-200.0,-200.0,-200.0,2004-07-09 23:00:00
10/07/2004,00:00:00,-200.0,1118.0,150.0,,1082.0,161.0,694.0,127.0,1792.0,1080.0,-200.0,-200.0,-200.0,2004-07-10 00:00:00
10/07/2004,01:00:00,-200.0,1016.0,150.0,,963.0,91.0,776.0,95.0,1661.0,811.0,-200.0,-200.0,-200.0,2004-07-10 01:00:00
10/07/2004,02:00:00,1.0,940.0,150.0,,845.0,57.0,845.0,70.0,1539.0,704.0,-200.0,-200.0,-200.0,2004-07-10 02:00:00
10/07/2004,03:00:00,-200.0,836.0,150.0,,643.0,180.0,1114.0,109.0,1405.0,522.0,-200.0,-200.0,-200.0,2004-07-10 03:00:00
10/07/2004,04:00:00,-200.0,831.0,150.0,,626.0,22.0,1126.0,33.0,1406.0,484.0,-200.0,-200.0,-200.0,2004-07-10 04:00:00
10/07/2004,05:00:00,-200.0,877.0,150.0,,711.0,41.0,1018.0,45.0,1475.0,580.0,-200.0,-200.0,-200.0,2004-07-10 05:00:00
10/07/2004,06:00:00,-200.0,872.0,150.0,,725.0,53.0,976.0,56.0,1471.0,668.0,-200.0,-200.0,-200.0,2004-07-10 06:00:00
10/07/2004,07:00:00,-200.0,958.0,150.0,,805.0,92.0,886.0,74.0,1551.0,835.0,-200.0,-200.0,-200.0,2004-07-10 07:00:00
10/07/2004,08:00:00,-200.0,959.0,150.0,,848.0,91.0,859.0,84.0,1572.0,739.0,-200.0,-200.0,-200.0,2004-07-10 08:00:00
10/07/2004,09:00:00,-200.0,997.0,150.0,,933.0,89.0,799.0,93.0,1612.0,763.0,-200.0,-200.0,-200.0,2004-07-10 09:00:00
10/07/2004,10:00:00,-200.0,916.0,150.0,,843.0,81.0,891.0,97.0,1511.0,614.0,-200.0,-200.0,-200.0,2004-07-10 10:00:00
10/07/2004,11:00:00,-200.0,895.0,150.0,,831.0,66.0,946.0,83.0,1473.0,566.0,-200.0,-200.0,-200.0,2004-07-10 11:00:00
10/07/2004,12:00:00,-200.0,855.0,150.0,,812.0,53.0,982.0,71.0,1416.0,508.0,-200.0,-200.0,-200.0,2004-07-10 12:00:00
10/07/2004,13:00:00,-200.0,861.0,150.0,,811.0,61.0,997.0,78.0,1409.0,509.0,-200.0,-200.0,-200.0,2004-07-10 13:00:00
10/07/2004,14:00:00,-200.0,821.0,150.0,,766.0,48.0,1071.0,62.0,1323.0,457.0,-200.0,-200.0,-200.0,2004-07-10 14:00:00
10/07/2004,15:00:00,-200.0,835.0,150.0,,731.0,39.0,1108.0,54.0,1323.0,438.0,-200.0,-200.0,-200.0,2004-07-10 15:00:00
10/07/2004,16:00:00,-200.0,813.0,150.0,,732.0,41.0,1118.0,59.0,1303.0,427.0,-200.0,-200.0,-200.0,2004-07-10 16:00:00
10/07/2004,17:00:00,-200.0,833.0,150.0,,786.0,48.0,1064.0,69.0,1328.0,453.0,-200.0,-200.0,-200.0,2004-07-10 17:00:00
10/07/2004,18:00:00,-200.0,859.0,150.0,,803.0,50.0,1032.0,67.0,1363.0,479.0,-200.0,-200.0,-200.0,2004-07-10 18:00:00
10/07/2004,19:00:00,-200.0,887.0,150.0,,778.0,51.0,978.0,58.0,1387.0,500.0,-200.0,-200.0,-200.0,2004-07-10 19:00:00
10/07/2004,20:00:00,-200.0,970.0,150.0,,900.0,70.0,856.0,77.0,1559.0,647.0,-200.0,-200.0,-200.0,2004-07-10 20:00:00
10/07/2004,21:00:00,-200.0,990.0,150.0,,866.0,89.0,866.0,94.0,1551.0,728.0,-200.0,-200.0,-200.0,2004-07-10 21:00:00
10/07/2004,22:00:00,-200.0,1022.0,150.0,,899.0,100.0,846.0,97.0,1588.0,820.0,-200.0,-200.0,-200.0,2004-07-10 22:00:00
10/07/2004,23:00:00,-200.0,1075.0,150.0,,993.0,139.0,781.0,110.0,1682.0,946.0,-200.0,-200.0,-200.0,2004-07-10 23:00:00
11/07/2004,00:00:00,-200.0,1088.0,150.0,,1035.0,176.0,751.0,116.0,1713.0,1018.0,-200.0,-200.0,-200.0,2004-07-11 00:00:00
11/07/2004,01:00:00,1.0,925.0,150.0,,831.0,71.0,880.0,74.0,1513.0,789.0,-200.0,-200.0,-200.0,2004-07-11 01:00:00
11/07/2004,02:00:00,-200.0,853.0,150.0,,716.0,37.0,994.0,51.0,1423.0,647.0,-200.0,-200.0,-200.0,2004-07-11 02:00:00
11/07/2004,03:00:00,1.0,918.0,150.0,,830.0,180.0,875.0,109.0,1548.0,785.0,-200.0,-200.0,-200.0,2004-07-11 03:00:00
11/07/2004,04:00:00,-200.0,796.0,150.0,,636.0,30.0,1092.0,40.0,1387.0,576.0,-200.0,-200.0,-200.0,2004-07-11 04:00:00
11/07/2004,05:00:00,-200.0,796.0,150.0,,628.0,29.0,1136.0,36.0,1385.0,555.0,-200.0,-200.0,-200.0,2004-07-11 05:00:00
11/07/2004,06:00:00,-200.0,795.0,150.0,,606.0,25.0,1152.0,35.0,1369.0,552.0,-200.0,-200.0,-200.0,2004-07-11 06:00:00
11/07/2004,07:00:00,-200.0,842.0,150.0,,656.0,40.0,1080.0,48.0,1427.0,620.0,-200.0,-200.0,-200.0,2004-07-11 07:00:00
11/07/2004,08:00:00,-200.0,850.0,150.0,,659.0,32.0,1077.0,38.0,1402.0,557.0,-200.0,-200.0,-200.0,2004-07-11 08:00:00
11/07/2004,09:00:00,-200.0,884.0,150.0,,709.0,43.0,1027.0,54.0,1442.0,556.0,-200.0,-200.0,-200.0,2004-07-11 09:00:00
11/07/2004,10:00:00,-200.0,907.0,150.0,,741.0,44.0,983.0,57.0,1486.0,573.0,-200.0,-200.0,-200.0,2004-07-11 10:00:00
11/07/2004,11:00:00,-200.0,846.0,150.0,,703.0,35.0,1034.0,54.0,1380.0,514.0,-200.0,-200.0,-200.0,2004-07-11 11:00:00
11/07/2004,12:00:00,-200.0,827.0,150.0,,697.0,32.0,1070.0,46.0,1371.0,478.0,-200.0,-200.0,-200.0,2004-07-11 12:00:00
11/07/2004,13:00:00,-200.0,804.0,150.0,,636.0,21.0,1185.0,36.0,1321.0,424.0,-200.0,-200.0,-200.0,2004-07-11 13:00:00
11/07/2004,14:00:00,-200.0,775.0,150.0,,619.0,10.0,1254.0,19.0,1272.0,386.0,-200.0,-200.0,-200.0,2004-07-11 14:00:00
